patch_id,region,split,t1_path,t2_path,label_path,patch_size,n_bands,change_pixels,total_pixels,change_pct
saranda_train_00239,saranda,train,data/processed/patches/saranda/train/saranda_train_00239_t1.npy,data/processed/patches/saranda/train/saranda_train_00239_t2.npy,data/processed/patches/saranda/train/saranda_train_00239_label.npy,256,12,6784,65536,10.35
saranda_train_00240,saranda,train,data/processed/patches/saranda/train/saranda_train_00240_t1.npy,data/processed/patches/saranda/train/saranda_train_00240_t2.npy,data/processed/patches/saranda/train/saranda_train_00240_label.npy,256,12,4614,65536,7.04
saranda_train_00241,saranda,train,data/processed/patches/saranda/train/saranda_train_00241_t1.npy,data/processed/patches/saranda/train/saranda_train_00241_t2.npy,data/processed/patches/saranda/train/saranda_train_00241_label.npy,256,12,6071,65536,9.26
saranda_train_00242,saranda,train,data/processed/patches/saranda/train/saranda_train_00242_t1.npy,data/processed/patches/saranda/train/saranda_train_00242_t2.npy,data/processed/patches/saranda/train/saranda_train_00242_label.npy,256,12,3731,65536,5.69
saranda_train_00243,saranda,train,data/processed/patches/saranda/train/saranda_train_00243_t1.npy,data/processed/patches/saranda/train/saranda_train_00243_t2.npy,data/processed/patches/saranda/train/saranda_train_00243_label.npy,256,12,556,65536,0.85
saranda_train_00244,saranda,train,data/processed/patches/saranda/train/saranda_train_00244_t1.npy,data/processed/patches/saranda/train/saranda_train_00244_t2.npy,data/processed/patches/saranda/train/saranda_train_00244_label.npy,256,12,4405,65536,6.72
saranda_train_00245,saranda,train,data/processed/patches/saranda/train/saranda_train_00245_t1.npy,data/processed/patches/saranda/train/saranda_train_00245_t2.npy,data/processed/patches/saranda/train/saranda_train_00245_label.npy,256,12,5578,65536,8.51
saranda_train_00246,saranda,train,data/processed/patches/saranda/train/saranda_train_00246_t1.npy,data/processed/patches/saranda/train/saranda_train_00246_t2.npy,data/processed/patches/saranda/train/saranda_train_00246_label.npy,256,12,7910,65536,12.07
saranda_train_00247,saranda,train,data/processed/patches/saranda/train/saranda_train_00247_t1.npy,data/processed/patches/saranda/train/saranda_train_00247_t2.npy,data/processed/patches/saranda/train/saranda_train_00247_label.npy,256,12,7839,65536,11.96
saranda_train_00248,saranda,train,data/processed/patches/saranda/train/saranda_train_00248_t1.npy,data/processed/patches/saranda/train/saranda_train_00248_t2.npy,data/processed/patches/saranda/train/saranda_train_00248_label.npy,256,12,3476,65536,5.3
saranda_train_00249,saranda,train,data/processed/patches/saranda/train/saranda_train_00249_t1.npy,data/processed/patches/saranda/train/saranda_train_00249_t2.npy,data/processed/patches/saranda/train/saranda_train_00249_label.npy,256,12,5021,65536,7.66
saranda_train_00250,saranda,train,data/processed/patches/saranda/train/saranda_train_00250_t1.npy,data/processed/patches/saranda/train/saranda_train_00250_t2.npy,data/processed/patches/saranda/train/saranda_train_00250_label.npy,256,12,5659,65536,8.63
saranda_train_00251,saranda,train,data/processed/patches/saranda/train/saranda_train_00251_t1.npy,data/processed/patches/saranda/train/saranda_train_00251_t2.npy,data/processed/patches/saranda/train/saranda_train_00251_label.npy,256,12,1554,65536,2.37
saranda_train_00252,saranda,train,data/processed/patches/saranda/train/saranda_train_00252_t1.npy,data/processed/patches/saranda/train/saranda_train_00252_t2.npy,data/processed/patches/saranda/train/saranda_train_00252_label.npy,256,12,3253,65536,4.96
saranda_train_00253,saranda,train,data/processed/patches/saranda/train/saranda_train_00253_t1.npy,data/processed/patches/saranda/train/saranda_train_00253_t2.npy,data/processed/patches/saranda/train/saranda_train_00253_label.npy,256,12,4595,65536,7.01
saranda_train_00254,saranda,train,data/processed/patches/saranda/train/saranda_train_00254_t1.npy,data/processed/patches/saranda/train/saranda_train_00254_t2.npy,data/processed/patches/saranda/train/saranda_train_00254_label.npy,256,12,3813,65536,5.82
saranda_train_00255,saranda,train,data/processed/patches/saranda/train/saranda_train_00255_t1.npy,data/processed/patches/saranda/train/saranda_train_00255_t2.npy,data/processed/patches/saranda/train/saranda_train_00255_label.npy,256,12,5108,65536,7.79
saranda_train_00256,saranda,train,data/processed/patches/saranda/train/saranda_train_00256_t1.npy,data/processed/patches/saranda/train/saranda_train_00256_t2.npy,data/processed/patches/saranda/train/saranda_train_00256_label.npy,256,12,3656,65536,5.58
saranda_train_00257,saranda,train,data/processed/patches/saranda/train/saranda_train_00257_t1.npy,data/processed/patches/saranda/train/saranda_train_00257_t2.npy,data/processed/patches/saranda/train/saranda_train_00257_label.npy,256,12,299,65536,0.46
saranda_train_00258,saranda,train,data/processed/patches/saranda/train/saranda_train_00258_t1.npy,data/processed/patches/saranda/train/saranda_train_00258_t2.npy,data/processed/patches/saranda/train/saranda_train_00258_label.npy,256,12,2049,65536,3.13
saranda_train_00259,saranda,train,data/processed/patches/saranda/train/saranda_train_00259_t1.npy,data/processed/patches/saranda/train/saranda_train_00259_t2.npy,data/processed/patches/saranda/train/saranda_train_00259_label.npy,256,12,5565,65536,8.49
saranda_train_00260,saranda,train,data/processed/patches/saranda/train/saranda_train_00260_t1.npy,data/processed/patches/saranda/train/saranda_train_00260_t2.npy,data/processed/patches/saranda/train/saranda_train_00260_label.npy,256,12,3863,65536,5.89
saranda_train_00261,saranda,train,data/processed/patches/saranda/train/saranda_train_00261_t1.npy,data/processed/patches/saranda/train/saranda_train_00261_t2.npy,data/processed/patches/saranda/train/saranda_train_00261_label.npy,256,12,6796,65536,10.37
saranda_train_00262,saranda,train,data/processed/patches/saranda/train/saranda_train_00262_t1.npy,data/processed/patches/saranda/train/saranda_train_00262_t2.npy,data/processed/patches/saranda/train/saranda_train_00262_label.npy,256,12,1440,65536,2.2
saranda_train_00263,saranda,train,data/processed/patches/saranda/train/saranda_train_00263_t1.npy,data/processed/patches/saranda/train/saranda_train_00263_t2.npy,data/processed/patches/saranda/train/saranda_train_00263_label.npy,256,12,4900,65536,7.48
saranda_train_00264,saranda,train,data/processed/patches/saranda/train/saranda_train_00264_t1.npy,data/processed/patches/saranda/train/saranda_train_00264_t2.npy,data/processed/patches/saranda/train/saranda_train_00264_label.npy,256,12,4664,65536,7.12
saranda_train_00265,saranda,train,data/processed/patches/saranda/train/saranda_train_00265_t1.npy,data/processed/patches/saranda/train/saranda_train_00265_t2.npy,data/processed/patches/saranda/train/saranda_train_00265_label.npy,256,12,506,65536,0.77
saranda_train_00266,saranda,train,data/processed/patches/saranda/train/saranda_train_00266_t1.npy,data/processed/patches/saranda/train/saranda_train_00266_t2.npy,data/processed/patches/saranda/train/saranda_train_00266_label.npy,256,12,4507,65536,6.88
saranda_train_00267,saranda,train,data/processed/patches/saranda/train/saranda_train_00267_t1.npy,data/processed/patches/saranda/train/saranda_train_00267_t2.npy,data/processed/patches/saranda/train/saranda_train_00267_label.npy,256,12,4833,65536,7.37
saranda_train_00268,saranda,train,data/processed/patches/saranda/train/saranda_train_00268_t1.npy,data/processed/patches/saranda/train/saranda_train_00268_t2.npy,data/processed/patches/saranda/train/saranda_train_00268_label.npy,256,12,2322,65536,3.54
saranda_train_00269,saranda,train,data/processed/patches/saranda/train/saranda_train_00269_t1.npy,data/processed/patches/saranda/train/saranda_train_00269_t2.npy,data/processed/patches/saranda/train/saranda_train_00269_label.npy,256,12,4995,65536,7.62
saranda_train_00270,saranda,train,data/processed/patches/saranda/train/saranda_train_00270_t1.npy,data/processed/patches/saranda/train/saranda_train_00270_t2.npy,data/processed/patches/saranda/train/saranda_train_00270_label.npy,256,12,4937,65536,7.53
saranda_train_00271,saranda,train,data/processed/patches/saranda/train/saranda_train_00271_t1.npy,data/processed/patches/saranda/train/saranda_train_00271_t2.npy,data/processed/patches/saranda/train/saranda_train_00271_label.npy,256,12,1168,65536,1.78
saranda_train_00272,saranda,train,data/processed/patches/saranda/train/saranda_train_00272_t1.npy,data/processed/patches/saranda/train/saranda_train_00272_t2.npy,data/processed/patches/saranda/train/saranda_train_00272_label.npy,256,12,1910,65536,2.91
saranda_train_00273,saranda,train,data/processed/patches/saranda/train/saranda_train_00273_t1.npy,data/processed/patches/saranda/train/saranda_train_00273_t2.npy,data/processed/patches/saranda/train/saranda_train_00273_label.npy,256,12,2950,65536,4.5
saranda_train_00274,saranda,train,data/processed/patches/saranda/train/saranda_train_00274_t1.npy,data/processed/patches/saranda/train/saranda_train_00274_t2.npy,data/processed/patches/saranda/train/saranda_train_00274_label.npy,256,12,5060,65536,7.72
saranda_train_00275,saranda,train,data/processed/patches/saranda/train/saranda_train_00275_t1.npy,data/processed/patches/saranda/train/saranda_train_00275_t2.npy,data/processed/patches/saranda/train/saranda_train_00275_label.npy,256,12,7579,65536,11.56
saranda_train_00276,saranda,train,data/processed/patches/saranda/train/saranda_train_00276_t1.npy,data/processed/patches/saranda/train/saranda_train_00276_t2.npy,data/processed/patches/saranda/train/saranda_train_00276_label.npy,256,12,6976,65536,10.64
saranda_train_00277,saranda,train,data/processed/patches/saranda/train/saranda_train_00277_t1.npy,data/processed/patches/saranda/train/saranda_train_00277_t2.npy,data/processed/patches/saranda/train/saranda_train_00277_label.npy,256,12,7434,65536,11.34
saranda_train_00278,saranda,train,data/processed/patches/saranda/train/saranda_train_00278_t1.npy,data/processed/patches/saranda/train/saranda_train_00278_t2.npy,data/processed/patches/saranda/train/saranda_train_00278_label.npy,256,12,1917,65536,2.93
saranda_train_00279,saranda,train,data/processed/patches/saranda/train/saranda_train_00279_t1.npy,data/processed/patches/saranda/train/saranda_train_00279_t2.npy,data/processed/patches/saranda/train/saranda_train_00279_label.npy,256,12,6874,65536,10.49
saranda_train_00280,saranda,train,data/processed/patches/saranda/train/saranda_train_00280_t1.npy,data/processed/patches/saranda/train/saranda_train_00280_t2.npy,data/processed/patches/saranda/train/saranda_train_00280_label.npy,256,12,4217,65536,6.43
saranda_train_00281,saranda,train,data/processed/patches/saranda/train/saranda_train_00281_t1.npy,data/processed/patches/saranda/train/saranda_train_00281_t2.npy,data/processed/patches/saranda/train/saranda_train_00281_label.npy,256,12,2100,65536,3.2
saranda_train_00282,saranda,train,data/processed/patches/saranda/train/saranda_train_00282_t1.npy,data/processed/patches/saranda/train/saranda_train_00282_t2.npy,data/processed/patches/saranda/train/saranda_train_00282_label.npy,256,12,6137,65536,9.36
saranda_train_00283,saranda,train,data/processed/patches/saranda/train/saranda_train_00283_t1.npy,data/processed/patches/saranda/train/saranda_train_00283_t2.npy,data/processed/patches/saranda/train/saranda_train_00283_label.npy,256,12,5699,65536,8.7
saranda_train_00284,saranda,train,data/processed/patches/saranda/train/saranda_train_00284_t1.npy,data/processed/patches/saranda/train/saranda_train_00284_t2.npy,data/processed/patches/saranda/train/saranda_train_00284_label.npy,256,12,7167,65536,10.94
saranda_train_00285,saranda,train,data/processed/patches/saranda/train/saranda_train_00285_t1.npy,data/processed/patches/saranda/train/saranda_train_00285_t2.npy,data/processed/patches/saranda/train/saranda_train_00285_label.npy,256,12,5038,65536,7.69
saranda_train_00286,saranda,train,data/processed/patches/saranda/train/saranda_train_00286_t1.npy,data/processed/patches/saranda/train/saranda_train_00286_t2.npy,data/processed/patches/saranda/train/saranda_train_00286_label.npy,256,12,4126,65536,6.3
saranda_train_00287,saranda,train,data/processed/patches/saranda/train/saranda_train_00287_t1.npy,data/processed/patches/saranda/train/saranda_train_00287_t2.npy,data/processed/patches/saranda/train/saranda_train_00287_label.npy,256,12,3052,65536,4.66
saranda_train_00288,saranda,train,data/processed/patches/saranda/train/saranda_train_00288_t1.npy,data/processed/patches/saranda/train/saranda_train_00288_t2.npy,data/processed/patches/saranda/train/saranda_train_00288_label.npy,256,12,5918,65536,9.03
saranda_train_00289,saranda,train,data/processed/patches/saranda/train/saranda_train_00289_t1.npy,data/processed/patches/saranda/train/saranda_train_00289_t2.npy,data/processed/patches/saranda/train/saranda_train_00289_label.npy,256,12,3092,65536,4.72
saranda_train_00290,saranda,train,data/processed/patches/saranda/train/saranda_train_00290_t1.npy,data/processed/patches/saranda/train/saranda_train_00290_t2.npy,data/processed/patches/saranda/train/saranda_train_00290_label.npy,256,12,10164,65536,15.51
saranda_train_00291,saranda,train,data/processed/patches/saranda/train/saranda_train_00291_t1.npy,data/processed/patches/saranda/train/saranda_train_00291_t2.npy,data/processed/patches/saranda/train/saranda_train_00291_label.npy,256,12,302,65536,0.46
saranda_train_00292,saranda,train,data/processed/patches/saranda/train/saranda_train_00292_t1.npy,data/processed/patches/saranda/train/saranda_train_00292_t2.npy,data/processed/patches/saranda/train/saranda_train_00292_label.npy,256,12,2530,65536,3.86
saranda_train_00293,saranda,train,data/processed/patches/saranda/train/saranda_train_00293_t1.npy,data/processed/patches/saranda/train/saranda_train_00293_t2.npy,data/processed/patches/saranda/train/saranda_train_00293_label.npy,256,12,4963,65536,7.57
saranda_train_00294,saranda,train,data/processed/patches/saranda/train/saranda_train_00294_t1.npy,data/processed/patches/saranda/train/saranda_train_00294_t2.npy,data/processed/patches/saranda/train/saranda_train_00294_label.npy,256,12,3392,65536,5.18
saranda_train_00295,saranda,train,data/processed/patches/saranda/train/saranda_train_00295_t1.npy,data/processed/patches/saranda/train/saranda_train_00295_t2.npy,data/processed/patches/saranda/train/saranda_train_00295_label.npy,256,12,3053,65536,4.66
saranda_train_00296,saranda,train,data/processed/patches/saranda/train/saranda_train_00296_t1.npy,data/processed/patches/saranda/train/saranda_train_00296_t2.npy,data/processed/patches/saranda/train/saranda_train_00296_label.npy,256,12,4168,65536,6.36
saranda_train_00297,saranda,train,data/processed/patches/saranda/train/saranda_train_00297_t1.npy,data/processed/patches/saranda/train/saranda_train_00297_t2.npy,data/processed/patches/saranda/train/saranda_train_00297_label.npy,256,12,172,65536,0.26
saranda_train_00298,saranda,train,data/processed/patches/saranda/train/saranda_train_00298_t1.npy,data/processed/patches/saranda/train/saranda_train_00298_t2.npy,data/processed/patches/saranda/train/saranda_train_00298_label.npy,256,12,5538,65536,8.45
saranda_train_00299,saranda,train,data/processed/patches/saranda/train/saranda_train_00299_t1.npy,data/processed/patches/saranda/train/saranda_train_00299_t2.npy,data/processed/patches/saranda/train/saranda_train_00299_label.npy,256,12,3490,65536,5.33
saranda_train_00300,saranda,train,data/processed/patches/saranda/train/saranda_train_00300_t1.npy,data/processed/patches/saranda/train/saranda_train_00300_t2.npy,data/processed/patches/saranda/train/saranda_train_00300_label.npy,256,12,4144,65536,6.32
saranda_train_00301,saranda,train,data/processed/patches/saranda/train/saranda_train_00301_t1.npy,data/processed/patches/saranda/train/saranda_train_00301_t2.npy,data/processed/patches/saranda/train/saranda_train_00301_label.npy,256,12,5158,65536,7.87
saranda_train_00302,saranda,train,data/processed/patches/saranda/train/saranda_train_00302_t1.npy,data/processed/patches/saranda/train/saranda_train_00302_t2.npy,data/processed/patches/saranda/train/saranda_train_00302_label.npy,256,12,1012,65536,1.54
saranda_train_00303,saranda,train,data/processed/patches/saranda/train/saranda_train_00303_t1.npy,data/processed/patches/saranda/train/saranda_train_00303_t2.npy,data/processed/patches/saranda/train/saranda_train_00303_label.npy,256,12,4052,65536,6.18
saranda_train_00304,saranda,train,data/processed/patches/saranda/train/saranda_train_00304_t1.npy,data/processed/patches/saranda/train/saranda_train_00304_t2.npy,data/processed/patches/saranda/train/saranda_train_00304_label.npy,256,12,4737,65536,7.23
saranda_train_00305,saranda,train,data/processed/patches/saranda/train/saranda_train_00305_t1.npy,data/processed/patches/saranda/train/saranda_train_00305_t2.npy,data/processed/patches/saranda/train/saranda_train_00305_label.npy,256,12,3375,65536,5.15
saranda_train_00306,saranda,train,data/processed/patches/saranda/train/saranda_train_00306_t1.npy,data/processed/patches/saranda/train/saranda_train_00306_t2.npy,data/processed/patches/saranda/train/saranda_train_00306_label.npy,256,12,3448,65536,5.26
saranda_train_00307,saranda,train,data/processed/patches/saranda/train/saranda_train_00307_t1.npy,data/processed/patches/saranda/train/saranda_train_00307_t2.npy,data/processed/patches/saranda/train/saranda_train_00307_label.npy,256,12,1966,65536,3.0
saranda_train_00308,saranda,train,data/processed/patches/saranda/train/saranda_train_00308_t1.npy,data/processed/patches/saranda/train/saranda_train_00308_t2.npy,data/processed/patches/saranda/train/saranda_train_00308_label.npy,256,12,4073,65536,6.21
saranda_train_00309,saranda,train,data/processed/patches/saranda/train/saranda_train_00309_t1.npy,data/processed/patches/saranda/train/saranda_train_00309_t2.npy,data/processed/patches/saranda/train/saranda_train_00309_label.npy,256,12,5711,65536,8.71
saranda_train_00310,saranda,train,data/processed/patches/saranda/train/saranda_train_00310_t1.npy,data/processed/patches/saranda/train/saranda_train_00310_t2.npy,data/processed/patches/saranda/train/saranda_train_00310_label.npy,256,12,4763,65536,7.27
saranda_train_00311,saranda,train,data/processed/patches/saranda/train/saranda_train_00311_t1.npy,data/processed/patches/saranda/train/saranda_train_00311_t2.npy,data/processed/patches/saranda/train/saranda_train_00311_label.npy,256,12,4242,65536,6.47
saranda_train_00312,saranda,train,data/processed/patches/saranda/train/saranda_train_00312_t1.npy,data/processed/patches/saranda/train/saranda_train_00312_t2.npy,data/processed/patches/saranda/train/saranda_train_00312_label.npy,256,12,4976,65536,7.59
saranda_train_00313,saranda,train,data/processed/patches/saranda/train/saranda_train_00313_t1.npy,data/processed/patches/saranda/train/saranda_train_00313_t2.npy,data/processed/patches/saranda/train/saranda_train_00313_label.npy,256,12,5604,65536,8.55
saranda_train_00314,saranda,train,data/processed/patches/saranda/train/saranda_train_00314_t1.npy,data/processed/patches/saranda/train/saranda_train_00314_t2.npy,data/processed/patches/saranda/train/saranda_train_00314_label.npy,256,12,6729,65536,10.27
saranda_train_00315,saranda,train,data/processed/patches/saranda/train/saranda_train_00315_t1.npy,data/processed/patches/saranda/train/saranda_train_00315_t2.npy,data/processed/patches/saranda/train/saranda_train_00315_label.npy,256,12,3315,65536,5.06
saranda_train_00316,saranda,train,data/processed/patches/saranda/train/saranda_train_00316_t1.npy,data/processed/patches/saranda/train/saranda_train_00316_t2.npy,data/processed/patches/saranda/train/saranda_train_00316_label.npy,256,12,5247,65536,8.01
saranda_train_00317,saranda,train,data/processed/patches/saranda/train/saranda_train_00317_t1.npy,data/processed/patches/saranda/train/saranda_train_00317_t2.npy,data/processed/patches/saranda/train/saranda_train_00317_label.npy,256,12,4447,65536,6.79
saranda_train_00318,saranda,train,data/processed/patches/saranda/train/saranda_train_00318_t1.npy,data/processed/patches/saranda/train/saranda_train_00318_t2.npy,data/processed/patches/saranda/train/saranda_train_00318_label.npy,256,12,2263,65536,3.45
saranda_train_00319,saranda,train,data/processed/patches/saranda/train/saranda_train_00319_t1.npy,data/processed/patches/saranda/train/saranda_train_00319_t2.npy,data/processed/patches/saranda/train/saranda_train_00319_label.npy,256,12,1224,65536,1.87
saranda_train_00320,saranda,train,data/processed/patches/saranda/train/saranda_train_00320_t1.npy,data/processed/patches/saranda/train/saranda_train_00320_t2.npy,data/processed/patches/saranda/train/saranda_train_00320_label.npy,256,12,5192,65536,7.92
saranda_train_00321,saranda,train,data/processed/patches/saranda/train/saranda_train_00321_t1.npy,data/processed/patches/saranda/train/saranda_train_00321_t2.npy,data/processed/patches/saranda/train/saranda_train_00321_label.npy,256,12,8474,65536,12.93
saranda_train_00322,saranda,train,data/processed/patches/saranda/train/saranda_train_00322_t1.npy,data/processed/patches/saranda/train/saranda_train_00322_t2.npy,data/processed/patches/saranda/train/saranda_train_00322_label.npy,256,12,4679,65536,7.14
saranda_train_00323,saranda,train,data/processed/patches/saranda/train/saranda_train_00323_t1.npy,data/processed/patches/saranda/train/saranda_train_00323_t2.npy,data/processed/patches/saranda/train/saranda_train_00323_label.npy,256,12,6213,65536,9.48
saranda_train_00324,saranda,train,data/processed/patches/saranda/train/saranda_train_00324_t1.npy,data/processed/patches/saranda/train/saranda_train_00324_t2.npy,data/processed/patches/saranda/train/saranda_train_00324_label.npy,256,12,4170,65536,6.36
saranda_train_00325,saranda,train,data/processed/patches/saranda/train/saranda_train_00325_t1.npy,data/processed/patches/saranda/train/saranda_train_00325_t2.npy,data/processed/patches/saranda/train/saranda_train_00325_label.npy,256,12,7704,65536,11.76
saranda_train_00326,saranda,train,data/processed/patches/saranda/train/saranda_train_00326_t1.npy,data/processed/patches/saranda/train/saranda_train_00326_t2.npy,data/processed/patches/saranda/train/saranda_train_00326_label.npy,256,12,3649,65536,5.57
saranda_train_00327,saranda,train,data/processed/patches/saranda/train/saranda_train_00327_t1.npy,data/processed/patches/saranda/train/saranda_train_00327_t2.npy,data/processed/patches/saranda/train/saranda_train_00327_label.npy,256,12,7199,65536,10.98
saranda_train_00328,saranda,train,data/processed/patches/saranda/train/saranda_train_00328_t1.npy,data/processed/patches/saranda/train/saranda_train_00328_t2.npy,data/processed/patches/saranda/train/saranda_train_00328_label.npy,256,12,6200,65536,9.46
saranda_train_00329,saranda,train,data/processed/patches/saranda/train/saranda_train_00329_t1.npy,data/processed/patches/saranda/train/saranda_train_00329_t2.npy,data/processed/patches/saranda/train/saranda_train_00329_label.npy,256,12,4297,65536,6.56
saranda_train_00330,saranda,train,data/processed/patches/saranda/train/saranda_train_00330_t1.npy,data/processed/patches/saranda/train/saranda_train_00330_t2.npy,data/processed/patches/saranda/train/saranda_train_00330_label.npy,256,12,3575,65536,5.46
saranda_train_00331,saranda,train,data/processed/patches/saranda/train/saranda_train_00331_t1.npy,data/processed/patches/saranda/train/saranda_train_00331_t2.npy,data/processed/patches/saranda/train/saranda_train_00331_label.npy,256,12,3140,65536,4.79
saranda_train_00332,saranda,train,data/processed/patches/saranda/train/saranda_train_00332_t1.npy,data/processed/patches/saranda/train/saranda_train_00332_t2.npy,data/processed/patches/saranda/train/saranda_train_00332_label.npy,256,12,7438,65536,11.35
saranda_train_00333,saranda,train,data/processed/patches/saranda/train/saranda_train_00333_t1.npy,data/processed/patches/saranda/train/saranda_train_00333_t2.npy,data/processed/patches/saranda/train/saranda_train_00333_label.npy,256,12,3526,65536,5.38
saranda_train_00334,saranda,train,data/processed/patches/saranda/train/saranda_train_00334_t1.npy,data/processed/patches/saranda/train/saranda_train_00334_t2.npy,data/processed/patches/saranda/train/saranda_train_00334_label.npy,256,12,7208,65536,11.0
saranda_train_00335,saranda,train,data/processed/patches/saranda/train/saranda_train_00335_t1.npy,data/processed/patches/saranda/train/saranda_train_00335_t2.npy,data/processed/patches/saranda/train/saranda_train_00335_label.npy,256,12,5650,65536,8.62
saranda_train_00336,saranda,train,data/processed/patches/saranda/train/saranda_train_00336_t1.npy,data/processed/patches/saranda/train/saranda_train_00336_t2.npy,data/processed/patches/saranda/train/saranda_train_00336_label.npy,256,12,4079,65536,6.22
saranda_train_00337,saranda,train,data/processed/patches/saranda/train/saranda_train_00337_t1.npy,data/processed/patches/saranda/train/saranda_train_00337_t2.npy,data/processed/patches/saranda/train/saranda_train_00337_label.npy,256,12,6321,65536,9.65
saranda_train_00338,saranda,train,data/processed/patches/saranda/train/saranda_train_00338_t1.npy,data/processed/patches/saranda/train/saranda_train_00338_t2.npy,data/processed/patches/saranda/train/saranda_train_00338_label.npy,256,12,6146,65536,9.38
saranda_train_00339,saranda,train,data/processed/patches/saranda/train/saranda_train_00339_t1.npy,data/processed/patches/saranda/train/saranda_train_00339_t2.npy,data/processed/patches/saranda/train/saranda_train_00339_label.npy,256,12,4590,65536,7.0
saranda_train_00340,saranda,train,data/processed/patches/saranda/train/saranda_train_00340_t1.npy,data/processed/patches/saranda/train/saranda_train_00340_t2.npy,data/processed/patches/saranda/train/saranda_train_00340_label.npy,256,12,3011,65536,4.59
saranda_train_00341,saranda,train,data/processed/patches/saranda/train/saranda_train_00341_t1.npy,data/processed/patches/saranda/train/saranda_train_00341_t2.npy,data/processed/patches/saranda/train/saranda_train_00341_label.npy,256,12,4414,65536,6.74
saranda_train_00342,saranda,train,data/processed/patches/saranda/train/saranda_train_00342_t1.npy,data/processed/patches/saranda/train/saranda_train_00342_t2.npy,data/processed/patches/saranda/train/saranda_train_00342_label.npy,256,12,2990,65536,4.56
saranda_train_00343,saranda,train,data/processed/patches/saranda/train/saranda_train_00343_t1.npy,data/processed/patches/saranda/train/saranda_train_00343_t2.npy,data/processed/patches/saranda/train/saranda_train_00343_label.npy,256,12,148,65536,0.23
saranda_train_00344,saranda,train,data/processed/patches/saranda/train/saranda_train_00344_t1.npy,data/processed/patches/saranda/train/saranda_train_00344_t2.npy,data/processed/patches/saranda/train/saranda_train_00344_label.npy,256,12,4671,65536,7.13
saranda_train_00345,saranda,train,data/processed/patches/saranda/train/saranda_train_00345_t1.npy,data/processed/patches/saranda/train/saranda_train_00345_t2.npy,data/processed/patches/saranda/train/saranda_train_00345_label.npy,256,12,5805,65536,8.86
saranda_train_00346,saranda,train,data/processed/patches/saranda/train/saranda_train_00346_t1.npy,data/processed/patches/saranda/train/saranda_train_00346_t2.npy,data/processed/patches/saranda/train/saranda_train_00346_label.npy,256,12,3650,65536,5.57
saranda_train_00347,saranda,train,data/processed/patches/saranda/train/saranda_train_00347_t1.npy,data/processed/patches/saranda/train/saranda_train_00347_t2.npy,data/processed/patches/saranda/train/saranda_train_00347_label.npy,256,12,4577,65536,6.98
saranda_train_00348,saranda,train,data/processed/patches/saranda/train/saranda_train_00348_t1.npy,data/processed/patches/saranda/train/saranda_train_00348_t2.npy,data/processed/patches/saranda/train/saranda_train_00348_label.npy,256,12,3856,65536,5.88
saranda_train_00349,saranda,train,data/processed/patches/saranda/train/saranda_train_00349_t1.npy,data/processed/patches/saranda/train/saranda_train_00349_t2.npy,data/processed/patches/saranda/train/saranda_train_00349_label.npy,256,12,4540,65536,6.93
saranda_train_00350,saranda,train,data/processed/patches/saranda/train/saranda_train_00350_t1.npy,data/processed/patches/saranda/train/saranda_train_00350_t2.npy,data/processed/patches/saranda/train/saranda_train_00350_label.npy,256,12,4072,65536,6.21
saranda_train_00351,saranda,train,data/processed/patches/saranda/train/saranda_train_00351_t1.npy,data/processed/patches/saranda/train/saranda_train_00351_t2.npy,data/processed/patches/saranda/train/saranda_train_00351_label.npy,256,12,2126,65536,3.24
saranda_train_00352,saranda,train,data/processed/patches/saranda/train/saranda_train_00352_t1.npy,data/processed/patches/saranda/train/saranda_train_00352_t2.npy,data/processed/patches/saranda/train/saranda_train_00352_label.npy,256,12,7779,65536,11.87
saranda_train_00353,saranda,train,data/processed/patches/saranda/train/saranda_train_00353_t1.npy,data/processed/patches/saranda/train/saranda_train_00353_t2.npy,data/processed/patches/saranda/train/saranda_train_00353_label.npy,256,12,4528,65536,6.91
saranda_train_00354,saranda,train,data/processed/patches/saranda/train/saranda_train_00354_t1.npy,data/processed/patches/saranda/train/saranda_train_00354_t2.npy,data/processed/patches/saranda/train/saranda_train_00354_label.npy,256,12,6351,65536,9.69
saranda_train_00355,saranda,train,data/processed/patches/saranda/train/saranda_train_00355_t1.npy,data/processed/patches/saranda/train/saranda_train_00355_t2.npy,data/processed/patches/saranda/train/saranda_train_00355_label.npy,256,12,5679,65536,8.67
saranda_train_00356,saranda,train,data/processed/patches/saranda/train/saranda_train_00356_t1.npy,data/processed/patches/saranda/train/saranda_train_00356_t2.npy,data/processed/patches/saranda/train/saranda_train_00356_label.npy,256,12,3559,65536,5.43
saranda_train_00357,saranda,train,data/processed/patches/saranda/train/saranda_train_00357_t1.npy,data/processed/patches/saranda/train/saranda_train_00357_t2.npy,data/processed/patches/saranda/train/saranda_train_00357_label.npy,256,12,4186,65536,6.39
saranda_train_00358,saranda,train,data/processed/patches/saranda/train/saranda_train_00358_t1.npy,data/processed/patches/saranda/train/saranda_train_00358_t2.npy,data/processed/patches/saranda/train/saranda_train_00358_label.npy,256,12,4043,65536,6.17
saranda_train_00359,saranda,train,data/processed/patches/saranda/train/saranda_train_00359_t1.npy,data/processed/patches/saranda/train/saranda_train_00359_t2.npy,data/processed/patches/saranda/train/saranda_train_00359_label.npy,256,12,6993,65536,10.67
